time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³)
1685656800,4.5,2.8,106.0,0.2,0.3,101.0
1685660400,5.0,3.0,108.0,0.2,0.4,104.0
1685664000,8.8,5.0,122.0,0.4,0.7,110.0
1685667600,9.6,5.4,126.0,0.5,0.8,109.0
1685671200,9.8,5.5,132.0,0.7,1.0,107.0
1685674800,10.8,5.8,138.0,1.0,1.2,104.0
1685678400,11.7,6.0,140.0,1.3,1.2,100.0
1685682000,12.1,6.1,142.0,1.6,1.2,96.0
1685685600,12.0,6.2,143.0,1.9,1.2,90.0
1685689200,11.8,6.1,143.0,2.0,1.2,87.0
1685692800,11.6,6.1,143.0,2.0,1.2,85.0
1685696400,10.9,5.9,144.0,1.9,1.2,81.0
1685700000,10.7,5.9,147.0,1.9,1.2,75.0
1685703600,11.1,6.4,152.0,1.8,1.2,67.0
1685707200,11.6,6.3,152.0,1.7,1.2,71.0
1685710800,10.9,6.1,152.0,1.5,1.3,76.0
1685714400,11.7,6.1,152.0,1.3,1.3,84.0
1685718000,15.2,6.9,150.0,1.0,1.4,94.0
1685721600,17.5,7.5,146.0,0.8,1.4,100.0
1685725200,16.2,7.2,141.0,0.5,1.3,105.0
1685728800,13.1,6.2,133.0,0.3,1.1,108.0
1685732400,10.4,5.2,127.0,0.2,1.0,106.0
1685736000,9.0,4.6,121.0,0.2,0.8,102.0
1685739600,7.9,4.2,113.0,0.2,0.6,97.0
1685743200,6.8,3.7,107.0,0.2,0.5,94.0
1685746800,5.5,3.1,101.0,0.1,0.4,92.0
1685750400,8.1,5.2,97.0,0.4,0.3,88.0
1685754000,7.6,5.0,97.0,1.1,0.3,84.0
1685757600,7.3,4.8,97.0,2.1,0.2,78.0
1685761200,7.4,4.9,100.0,3.2,0.2,70.0
1685764800,7.6,5.0,106.0,3.6,0.2,65.0
1685768400,8.3,5.5,114.0,3.7,0.3,59.0
1685772000,8.7,5.8,123.0,3.9,0.3,53.0
1685775600,8.8,5.9,128.0,4.3,0.3,49.0
1685779200,8.6,5.8,132.0,4.8,0.4,45.0
1685782800,8.1,5.5,132.0,5.0,0.4,41.0
1685786400,7.4,5.0,126.0,4.6,0.4,38.0
1685790000,6.5,4.4,117.0,3.8,0.4,36.0
1685793600,4.7,3.2,99.0,1.7,0.3,38.0
1685797200,4.7,3.2,100.0,1.5,0.4,45.0
1685800800,4.8,3.2,101.0,1.1,0.4,54.0
1685804400,6.9,4.1,101.0,0.7,0.5,65.0
1685808000,8.1,4.5,97.0,0.5,0.4,68.0
1685811600,5.8,3.4,92.0,0.3,0.3,69.0
1685815200,4.1,2.5,85.0,0.2,0.2,70.0
1685818800,2.7,1.7,81.0,0.2,0.2,70.0
1685822400,2.0,1.3,79.0,0.2,0.2,70.0
1685826000,2.1,1.4,77.0,0.2,0.2,71.0
1685829600,2.5,1.6,79.0,0.2,0.2,74.0
1685833200,2.6,1.7,82.0,0.3,0.2,78.0
1685836800,6.0,3.9,76.0,0.4,0.0,83.0
1685840400,4.6,3.0,78.0,0.5,0.0,81.0
1685844000,3.6,2.4,81.0,0.7,0.0,78.0
1685847600,3.0,2.0,85.0,0.9,0.0,73.0
1685851200,3.6,2.1,88.0,1.0,0.0,69.0
1685854800,4.7,2.6,92.0,1.1,0.1,65.0
1685858400,5.2,2.8,95.0,1.2,0.1,60.0
1685862000,5.4,2.9,96.0,1.2,0.1,58.0
1685865600,5.7,3.0,96.0,1.1,0.2,57.0
1685869200,6.1,3.0,96.0,1.1,0.2,56.0
1685872800,6.3,3.0,96.0,1.2,0.2,53.0
1685876400,6.4,2.9,95.0,1.3,0.2,51.0
1685880000,10.2,4.4,109.0,1.3,0.3,61.0
1685883600,12.5,5.1,119.0,1.1,0.6,70.0
1685887200,18.7,6.5,133.0,0.9,1.0,83.0
1685890800,24.6,9.1,145.0,0.6,1.3,97.0
1685894400,23.5,9.1,142.0,0.4,1.2,102.0
1685898000,19.8,8.1,133.0,0.3,0.9,105.0
1685901600,15.5,6.8,123.0,0.2,0.6,108.0
1685905200,13.6,6.1,120.0,0.2,0.5,110.0
1685908800,12.5,5.7,118.0,0.2,0.4,112.0
1685912400,11.5,5.3,117.0,0.2,0.4,114.0
1685916000,10.5,4.8,115.0,0.2,0.4,115.0
1685919600,9.4,4.4,113.0,0.3,0.3,115.0
1685923200,12.7,6.4,114.0,0.4,0.3,116.0
1685926800,12.3,6.4,119.0,0.6,0.4,114.0
1685930400,11.9,6.8,126.0,1.0,0.5,111.0
1685934000,13.6,7.6,135.0,1.4,0.6,109.0
1685937600,15.9,8.1,140.0,1.8,0.8,111.0
1685941200,16.1,8.3,145.0,2.2,1.0,114.0
1685944800,14.3,8.1,148.0,2.4,1.1,112.0
1685948400,12.1,7.7,145.0,2.0,0.9,101.0
1685952000,11.5,7.5,139.0,1.4,0.6,86.0
1685955600,11.1,7.3,134.0,0.7,0.3,69.0
1685959200,10.4,6.8,136.0,0.5,0.3,64.0
1685962800,9.5,6.3,140.0,0.5,0.5,61.0
1685966400,8.4,5.5,145.0,0.7,0.7,61.0
1685970000,8.4,5.5,146.0,0.6,0.8,64.0
1685973600,8.5,5.5,147.0,0.5,1.0,69.0
1685977200,9.5,6.3,147.0,0.4,1.1,77.0
1685980800,11.5,7.7,146.0,0.4,1.0,85.0
1685984400,13.2,8.7,143.0,0.3,0.9,93.0
1685988000,14.5,9.0,140.0,0.3,0.7,103.0
1685991600,14.5,8.8,137.0,0.3,0.6,107.0
1685995200,14.4,8.7,134.0,0.3,0.6,110.0
1685998800,14.4,8.7,131.0,0.3,0.5,112.0
1686002400,14.1,8.6,129.0,0.3,0.5,113.0
1686006000,13.9,8.4,127.0,0.2,0.4,113.0
1686009600,14.3,8.7,129.0,0.4,0.5,116.0
1686013200,14.3,8.8,128.0,0.5,0.4,111.0
1686016800,13.9,8.7,126.0,0.7,0.3,104.0
1686020400,13.3,8.3,127.0,0.9,0.3,98.0
1686024000,17.0,8.6,132.0,0.9,0.6,99.0
1686027600,16.7,8.3,140.0,0.8,1.0,102.0
1686031200,13.9,8.2,147.0,0.7,1.3,102.0
1686034800,14.6,9.5,146.0,0.6,1.1,94.0
1686038400,15.4,10.2,141.0,0.5,0.7,82.0
1686042000,14.6,9.7,137.0,0.4,0.4,69.0
1686045600,13.3,8.8,139.0,0.4,0.5,64.0
1686049200,12.4,8.1,143.0,0.4,0.7,61.0
1686052800,11.8,7.8,149.0,0.4,1.0,61.0
1686056400,11.7,7.7,151.0,0.5,1.1,64.0
1686060000,11.8,7.7,153.0,0.6,1.3,68.0
1686063600,12.2,7.9,153.0,0.6,1.4,76.0
1686067200,13.7,8.8,150.0,0.5,1.3,85.0
1686070800,16.1,9.3,145.0,0.4,1.1,97.0
1686074400,15.3,8.7,138.0,0.2,0.8,109.0
1686078000,14.2,8.3,134.0,0.2,0.7,113.0
1686081600,13.6,8.0,131.0,0.2,0.7,115.0
1686085200,13.1,7.8,128.0,0.2,0.6,115.0
1686088800,12.7,7.6,126.0,0.2,0.6,115.0
1686092400,12.3,7.4,124.0,0.3,0.5,114.0
1686096000,11.9,7.2,116.0,0.4,0.4,109.0
1686099600,12.2,7.3,116.0,0.5,0.4,105.0
1686103200,12.5,7.7,116.0,0.6,0.3,98.0
1686106800,14.8,9.2,116.0,0.8,0.3,91.0
1686110400,25.0,15.7,116.0,0.8,0.3,89.0
1686114000,18.9,12.3,116.0,0.8,0.2,89.0
1686117600,18.1,11.7,117.0,0.8,0.2,86.0
1686121200,17.1,11.2,118.0,0.9,0.2,79.0
1686124800,16.9,11.0,119.0,1.0,0.1,69.0
1686128400,16.3,10.7,120.0,1.2,0.1,58.0
1686132000,15.6,10.3,122.0,1.4,0.1,52.0
1686135600,15.0,9.9,124.0,1.7,0.1,46.0
1686139200,15.0,10.0,126.0,1.9,0.2,50.0
1686142800,15.4,10.2,125.0,1.6,0.2,62.0
1686146400,18.2,11.6,123.0,1.2,0.3,78.0
1686150000,18.9,11.7,120.0,0.7,0.3,96.0
1686153600,18.1,11.1,119.0,0.5,0.3,101.0
1686157200,16.2,10.0,117.0,0.4,0.3,103.0
1686160800,13.0,8.0,114.0,0.3,0.3,103.0
1686164400,9.9,6.2,109.0,0.2,0.4,101.0
1686168000,8.6,5.4,102.0,0.2,0.4,98.0
1686171600,8.0,5.1,95.0,0.2,0.6,94.0
1686175200,7.6,4.9,93.0,0.2,0.8,94.0
1686178800,7.4,4.8,93.0,0.2,1.1,95.0
1686182400,6.7,4.3,94.0,0.4,0.9,95.0
1686186000,7.2,4.7,96.0,0.8,0.9,91.0
1686189600,7.4,4.9,98.0,1.5,0.9,86.0
1686193200,7.7,5.2,101.0,2.2,0.9,79.0
1686196800,7.8,5.2,103.0,2.5,0.9,75.0
1686200400,7.7,5.2,106.0,2.8,1.0,71.0
1686204000,7.7,5.2,109.0,2.9,1.1,65.0
1686207600,7.5,5.1,111.0,2.7,1.2,60.0
1686211200,7.5,5.0,113.0,2.4,1.4,54.0
1686214800,7.5,5.0,115.0,2.0,1.6,48.0
1686218400,7.5,5.0,116.0,1.9,1.7,45.0
1686222000,7.4,4.9,118.0,1.8,1.7,42.0
1686225600,14.5,8.5,150.0,1.1,2.3,72.0
1686229200,14.1,8.2,151.0,1.0,2.2,77.0
1686232800,17.6,9.3,153.0,0.8,2.2,85.0
1686236400,19.7,10.5,151.0,0.6,2.0,93.0
1686240000,19.0,10.2,143.0,0.5,1.8,97.0
1686243600,14.9,8.4,131.0,0.3,1.5,99.0
1686247200,13.5,7.9,118.0,0.2,1.3,101.0
1686250800,13.2,7.7,115.0,0.2,1.2,102.0
1686254400,13.1,7.6,115.0,0.2,1.3,102.0
1686258000,13.1,7.5,116.0,0.3,1.3,103.0
1686261600,13.2,7.5,116.0,0.3,1.3,105.0
1686265200,13.3,7.5,115.0,0.3,1.3,107.0
1686268800,8.8,4.8,113.0,0.4,1.2,107.0
1686272400,9.0,5.0,114.0,0.7,1.2,102.0
1686276000,8.3,5.0,117.0,1.2,1.2,95.0
1686279600,8.5,5.2,120.0,1.7,1.2,88.0
1686283200,8.8,5.5,123.0,1.8,1.3,88.0
1686286800,9.8,6.0,127.0,1.7,1.3,90.0
1686290400,11.1,6.3,131.0,1.6,1.4,91.0
1686294000,11.5,6.4,132.0,1.7,1.4,90.0
1686297600,11.4,6.3,133.0,1.8,1.4,87.0
1686301200,11.4,6.4,133.0,1.9,1.3,83.0
1686304800,11.8,6.5,134.0,2.0,1.2,78.0
1686308400,11.6,6.4,135.0,2.1,1.1,72.0
1686312000,11.5,6.3,134.0,1.6,1.2,80.0
1686315600,11.7,6.4,134.0,1.4,1.2,83.0
1686319200,13.1,6.6,134.0,1.1,1.3,86.0
1686322800,15.8,7.9,133.0,0.7,1.3,92.0
1686326400,16.5,8.4,131.0,0.5,1.3,98.0
1686330000,14.2,7.6,128.0,0.4,1.3,104.0
1686333600,12.9,7.1,124.0,0.3,1.2,110.0
1686337200,12.0,6.8,121.0,0.3,1.1,110.0
1686340800,11.4,6.5,118.0,0.3,1.0,108.0
1686344400,10.7,6.1,115.0,0.3,0.9,105.0
1686348000,10.1,5.8,113.0,0.3,0.9,105.0
1686351600,9.8,5.6,110.0,0.2,0.8,105.0
1686355200,8.1,4.6,119.0,0.4,0.8,107.0
1686358800,8.1,4.6,120.0,0.8,0.8,100.0
1686362400,7.1,4.3,123.0,1.5,0.7,91.0
1686366000,6.5,4.1,125.0,2.2,0.6,80.0
1686369600,6.0,3.8,126.0,2.6,0.6,76.0
1686373200,5.6,3.6,127.0,2.8,0.5,73.0
1686376800,5.6,3.6,128.0,3.1,0.5,69.0
1686380400,5.8,3.7,128.0,3.1,0.5,64.0
1686384000,5.9,3.9,128.0,3.0,0.5,58.0
1686387600,6.3,4.2,131.0,3.2,0.5,51.0
1686391200,7.4,4.9,139.0,3.9,0.6,44.0
1686394800,8.8,5.9,149.0,5.0,0.7,36.0
1686398400,6.4,4.4,139.0,2.7,0.6,45.0
1686402000,6.4,4.4,138.0,2.2,0.7,57.0
1686405600,6.8,4.6,136.0,1.6,0.7,75.0
1686409200,10.0,5.7,135.0,0.8,0.9,95.0
1686412800,14.1,6.8,136.0,0.5,1.1,105.0
1686416400,14.3,7.0,138.0,0.4,1.3,113.0
1686420000,13.0,6.8,138.0,0.3,1.5,118.0
1686423600,11.4,6.2,134.0,0.3,1.4,117.0
1686427200,9.9,5.7,127.0,0.3,1.2,113.0
1686430800,8.5,5.2,119.0,0.3,0.9,107.0
1686434400,7.2,4.6,114.0,0.3,0.8,105.0
1686438000,6.3,4.1,109.0,0.3,0.6,102.0
1686441600,7.7,5.0,99.0,0.4,0.4,100.0
1686445200,8.7,5.8,101.0,0.7,0.4,97.0
1686448800,9.0,6.1,104.0,1.0,0.4,92.0
1686452400,9.3,6.3,110.0,1.5,0.5,88.0
1686456000,10.9,7.1,116.0,1.8,0.8,89.0
1686459600,13.6,7.9,124.0,2.1,1.1,91.0
1686463200,14.5,8.2,132.0,2.5,1.4,92.0
1686466800,13.5,7.9,134.0,2.7,1.4,87.0
1686470400,12.9,7.7,134.0,2.9,1.2,79.0
1686474000,12.6,7.5,134.0,3.0,1.0,71.0
1686477600,12.8,7.3,135.0,2.9,1.0,68.0
1686481200,12.8,7.4,136.0,2.6,1.1,67.0
1686484800,10.5,6.4,129.0,2.0,0.9,63.0
1686488400,10.7,6.4,129.0,1.7,1.1,70.0
1686492000,11.8,6.7,130.0,1.3,1.3,81.0
1686495600,16.1,7.9,129.0,0.8,1.5,93.0
1686499200,17.8,8.8,126.0,0.6,1.5,98.0
1686502800,14.7,7.7,121.0,0.4,1.3,101.0
1686506400,13.0,7.1,115.0,0.2,1.1,103.0
1686510000,12.0,6.8,112.0,0.2,1.0,102.0
1686513600,11.2,6.4,109.0,0.2,0.9,99.0
1686517200,10.4,6.0,106.0,0.2,0.8,96.0
1686520800,9.7,5.7,104.0,0.2,0.8,95.0
1686524400,9.2,5.4,103.0,0.2,0.7,95.0
1686528000,7.5,4.5,106.0,0.3,0.6,93.0
1686531600,7.3,4.6,107.0,0.6,0.6,88.0
1686535200,7.1,4.6,109.0,1.0,0.5,82.0
1686538800,7.5,4.9,112.0,1.3,0.5,75.0
1686542400,8.3,5.3,114.0,1.2,0.6,75.0
1686546000,9.5,5.8,116.0,1.0,0.7,77.0
1686549600,10.8,6.2,119.0,0.8,0.8,77.0
1686553200,11.0,6.2,120.0,0.9,0.8,72.0
1686556800,9.8,5.9,121.0,1.1,0.7,66.0
1686560400,9.8,6.2,126.0,1.4,0.7,58.0
1686564000,11.4,7.5,137.0,1.6,0.9,54.0
1686567600,13.3,8.8,152.0,1.8,1.3,51.0
1686571200,10.8,7.2,145.0,2.0,0.8,44.0
1686574800,11.4,7.6,153.0,1.9,1.1,52.0
1686578400,14.4,9.5,164.0,1.6,1.5,63.0
1686582000,16.6,10.9,172.0,1.3,1.9,77.0
1686585600,16.4,10.4,166.0,1.0,1.8,85.0
1686589200,16.6,10.1,153.0,0.6,1.6,91.0
1686592800,15.5,9.0,137.0,0.3,1.2,96.0
1686596400,13.6,8.1,129.0,0.2,1.0,96.0
1686600000,12.1,7.3,122.0,0.2,0.9,92.0
1686603600,10.6,6.4,115.0,0.2,0.7,88.0
1686607200,10.0,6.1,112.0,0.1,0.6,86.0
1686610800,9.7,5.9,110.0,0.1,0.6,85.0
1686614400,12.3,7.7,112.0,0.3,0.6,83.0
1686618000,12.3,7.7,113.0,0.8,0.6,79.0
1686621600,11.7,7.4,114.0,1.4,0.5,74.0
1686625200,11.4,7.3,115.0,2.1,0.5,67.0
1686628800,11.1,7.2,115.0,2.3,0.4,64.0
1686632400,10.8,7.0,114.0,2.4,0.3,61.0
1686636000,10.3,6.7,115.0,2.3,0.4,59.0
1686639600,10.0,6.6,119.0,2.0,0.7,61.0
1686643200,10.8,7.2,124.0,1.5,1.1,64.0
1686646800,11.7,7.7,130.0,1.0,1.6,67.0
1686650400,12.0,7.9,132.0,0.9,1.8,66.0
1686654000,11.9,7.9,132.0,0.8,1.8,64.0
1686657600,11.8,7.9,135.0,0.9,2.0,62.0
1686661200,11.9,7.9,133.0,0.9,1.9,65.0
1686664800,11.9,7.9,130.0,0.9,1.8,70.0
1686668400,11.1,7.2,125.0,0.8,1.6,77.0
1686672000,8.4,5.4,120.0,0.7,1.3,82.0
1686675600,8.1,5.1,114.0,0.5,1.0,88.0
1686679200,9.0,5.4,108.0,0.3,0.7,93.0
1686682800,9.7,5.5,106.0,0.3,0.6,94.0
1686686400,9.5,5.4,106.0,0.3,0.5,92.0
1686690000,9.2,5.2,106.0,0.3,0.5,90.0
1686693600,8.8,5.0,104.0,0.3,0.5,89.0
1686697200,8.4,4.8,103.0,0.3,0.5,87.0
1686700800,11.2,6.7,109.0,0.4,0.7,87.0
1686704400,9.7,5.9,110.0,0.7,0.7,83.0
1686708000,8.3,5.3,112.0,1.2,0.7,76.0
1686711600,9.6,6.3,114.0,1.6,0.7,71.0
1686715200,14.6,9.7,117.0,1.5,0.6,73.0
1686718800,21.4,14.2,120.0,1.2,0.5,78.0
1686722400,20.8,13.6,122.0,0.8,0.4,82.0
1686726000,18.5,12.2,121.0,0.8,0.4,80.0
1686729600,17.2,11.4,119.0,0.8,0.4,75.0
1686733200,16.1,10.7,117.0,0.9,0.5,68.0
1686736800,15.1,10.1,118.0,1.0,0.5,61.0
1686740400,14.6,9.7,119.0,1.1,0.5,54.0
1686744000,18.0,12.1,128.0,1.6,0.4,52.0
1686747600,17.8,11.9,126.0,1.4,0.4,58.0
1686751200,19.2,12.6,124.0,1.1,0.5,67.0
1686754800,17.9,11.5,121.0,0.8,0.6,78.0
1686758400,16.8,10.9,118.0,0.6,0.7,83.0
1686762000,15.1,9.7,115.0,0.5,0.8,87.0
1686765600,14.0,9.0,112.0,0.4,0.9,90.0
1686769200,13.0,8.3,111.0,0.3,1.0,92.0
1686772800,12.4,7.9,110.0,0.3,1.0,93.0
1686776400,11.8,7.6,109.0,0.3,1.1,93.0
1686780000,11.4,7.3,108.0,0.3,1.1,93.0
1686783600,11.1,7.1,106.0,0.3,1.1,93.0
1686787200,9.5,6.1,110.0,0.4,1.4,94.0
1686790800,9.6,6.2,112.0,0.6,1.4,91.0
1686794400,9.9,6.5,116.0,0.8,1.4,87.0
1686798000,10.3,6.9,120.0,1.0,1.4,82.0
1686801600,10.2,6.9,122.0,1.0,1.5,82.0
1686805200,10.4,6.7,123.0,0.9,1.6,83.0
1686808800,10.3,6.4,124.0,0.9,1.6,81.0
1686812400,9.7,6.0,124.0,1.0,1.5,75.0
1686816000,8.8,5.6,123.0,1.1,1.3,66.0
1686819600,8.0,5.1,120.0,1.2,1.2,56.0
1686823200,7.0,4.5,116.0,1.3,1.4,52.0
1686826800,5.7,3.8,111.0,1.4,1.7,50.0
1686830400,5.2,3.5,110.0,1.4,1.7,46.0
1686834000,5.3,3.6,110.0,1.3,2.0,52.0
1686837600,5.4,3.6,111.0,1.3,2.4,60.0
1686841200,5.4,3.6,110.0,1.1,2.7,71.0
1686844800,5.6,3.5,107.0,0.9,2.7,77.0
1686848400,5.3,3.3,102.0,0.7,2.5,83.0
1686852000,4.8,2.9,97.0,0.4,2.3,88.0
1686855600,4.5,2.9,94.0,0.3,2.1,89.0
1686859200,4.7,3.0,92.0,0.3,1.9,88.0
1686862800,4.0,2.6,91.0,0.3,1.6,87.0
1686866400,4.1,2.6,91.0,0.3,1.5,88.0
1686870000,4.0,2.6,92.0,0.3,1.5,88.0
1686873600,4.4,2.9,103.0,0.4,1.4,86.0
1686877200,4.6,3.0,105.0,0.8,1.4,82.0
1686880800,4.6,3.0,108.0,1.4,1.3,76.0
1686884400,4.6,3.1,111.0,1.9,1.3,68.0
1686888000,4.5,3.0,111.0,1.9,1.2,63.0
1686891600,4.4,3.0,110.0,1.8,1.2,58.0
1686895200,4.6,3.1,112.0,1.5,1.2,55.0
1686898800,6.1,4.1,118.0,1.2,1.3,58.0
1686902400,8.1,5.4,125.0,0.8,1.5,63.0
1686906000,9.1,6.1,135.0,0.5,1.8,69.0
1686909600,9.6,6.4,140.0,0.4,2.0,70.0
1686913200,10.0,6.7,144.0,0.5,2.1,69.0
1686916800,7.2,4.8,132.0,1.4,1.7,51.0
1686920400,7.4,5.0,136.0,1.3,1.7,57.0
1686924000,8.1,5.4,140.0,1.3,1.7,65.0
1686927600,10.5,7.1,142.0,1.1,1.7,75.0
1686931200,12.0,8.1,135.0,0.9,1.6,81.0
1686934800,9.6,6.5,124.0,0.7,1.4,86.0
1686938400,8.0,5.4,112.0,0.4,1.2,91.0
1686942000,6.4,4.3,108.0,0.3,1.3,92.0
1686945600,6.2,4.0,107.0,0.3,1.5,92.0
1686949200,6.1,4.0,106.0,0.3,1.7,92.0
1686952800,6.0,3.9,105.0,0.3,1.8,93.0
1686956400,6.0,3.9,105.0,0.2,2.0,94.0
1686960000,7.8,5.2,103.0,0.3,2.9,96.0
1686963600,6.8,4.6,103.0,0.6,2.6,92.0
1686967200,6.1,4.1,103.0,0.9,2.3,86.0
1686970800,5.9,4.0,107.0,1.2,1.7,81.0
1686974400,6.2,4.2,114.0,1.1,1.2,81.0
1686978000,7.0,4.7,123.0,0.8,0.6,82.0
1686981600,8.1,5.4,136.0,0.5,0.2,84.0
1686985200,9.7,6.3,145.0,0.4,0.3,84.0
1686988800,11.8,7.8,154.0,0.3,0.7,83.0
1686992400,13.6,8.9,165.0,0.3,1.2,82.0
1686996000,15.2,10.1,174.0,0.4,1.6,80.0
1686999600,16.6,11.0,182.0,0.5,2.0,76.0
1687003200,17.1,11.4,185.0,0.6,2.3,72.0
1687006800,17.8,11.8,182.0,0.6,2.5,77.0
1687010400,19.3,12.8,178.0,0.6,2.8,84.0
1687014000,16.9,11.2,168.0,0.5,3.0,92.0
1687017600,13.2,8.8,154.0,0.4,3.0,94.0
1687021200,10.6,7.1,137.0,0.4,3.0,93.0
1687024800,8.6,5.7,117.0,0.3,2.8,92.0
1687028400,7.2,4.8,108.0,0.3,2.6,91.0
1687032000,6.5,4.3,102.0,0.2,2.3,90.0
1687035600,6.0,4.0,97.0,0.2,1.9,88.0
1687039200,5.7,3.8,94.0,0.2,1.7,88.0
1687042800,5.6,3.8,92.0,0.2,1.6,88.0
1687046400,9.8,6.7,98.0,0.4,0.1,91.0
1687050000,9.3,6.3,98.0,0.6,1.1,87.0
1687053600,8.5,5.8,99.0,0.9,2.5,80.0
1687057200,8.1,5.5,103.0,1.2,4.1,74.0
1687060800,9.0,6.1,112.0,1.1,4.6,73.0
1687064400,11.5,7.7,125.0,0.8,4.9,74.0
1687068000,12.8,8.6,139.0,0.5,4.8,75.0
1687071600,13.2,8.8,144.0,0.5,4.4,73.0
1687075200,13.4,8.9,147.0,0.5,3.8,71.0
1687078800,13.5,9.0,149.0,0.6,3.1,67.0
1687082400,13.4,8.9,151.0,0.7,2.9,63.0
1687086000,13.1,8.7,153.0,0.9,2.9,58.0
1687089600,12.7,8.5,155.0,0.9,2.4,48.0
1687093200,13.4,8.9,156.0,0.8,2.8,55.0
1687096800,15.8,10.4,156.0,0.7,3.4,64.0
1687100400,15.3,10.1,154.0,0.5,4.6,76.0
1687104000,13.5,9.0,147.0,0.4,6.2,83.0
1687107600,12.7,8.4,138.0,0.4,8.3,88.0
1687111200,12.5,8.4,126.0,0.3,10.4,93.0
1687114800,11.4,7.7,118.0,0.3,11.0,93.0
1687118400,10.7,7.2,110.0,0.2,11.0,91.0
1687122000,10.1,6.8,102.0,0.2,10.7,89.0
1687125600,9.7,6.5,99.0,0.2,10.5,90.0
1687129200,9.5,6.4,99.0,0.2,10.1,92.0
1687132800,7.2,4.9,107.0,0.3,10.0,90.0
1687136400,8.0,5.4,108.0,0.6,8.8,86.0
1687140000,8.0,5.5,110.0,1.0,7.1,80.0
1687143600,7.9,5.4,112.0,1.3,5.1,74.0
1687147200,7.8,5.3,114.0,1.2,4.1,73.0
1687150800,8.1,5.5,117.0,0.9,3.3,74.0
1687154400,8.4,5.6,120.0,0.6,2.6,74.0
1687158000,8.4,5.6,122.0,0.5,2.3,72.0
1687161600,8.4,5.6,125.0,0.5,2.1,70.0
1687165200,8.4,5.6,127.0,0.5,2.0,67.0
1687168800,8.2,5.4,128.0,0.6,1.9,63.0
1687172400,8.1,5.4,129.0,0.7,1.9,59.0
1687176000,7.6,5.1,132.0,1.5,2.4,49.0
1687179600,7.7,5.2,130.0,1.3,2.9,57.0
1687183200,8.4,5.6,126.0,1.0,3.5,69.0
1687186800,8.5,5.6,121.0,0.7,4.1,82.0
1687190400,8.3,5.5,117.0,0.5,4.1,88.0
1687194000,9.6,6.3,112.0,0.4,3.9,91.0
1687197600,10.3,6.8,107.0,0.3,3.5,94.0
1687201200,10.1,6.7,106.0,0.2,3.0,95.0
1687204800,9.6,6.3,108.0,0.2,2.4,95.0
1687208400,9.5,6.3,109.0,0.2,1.8,94.0
1687212000,9.6,6.3,109.0,0.2,1.8,95.0
1687215600,9.9,6.6,109.0,0.3,2.1,96.0
1687219200,7.5,5.0,106.0,0.4,2.2,93.0
1687222800,8.4,5.6,107.0,0.6,2.2,90.0
1687226400,8.7,5.8,108.0,0.8,2.2,85.0
1687230000,8.6,5.8,111.0,1.0,2.3,79.0
1687233600,8.6,5.7,113.0,0.9,2.4,77.0
1687237200,8.4,5.7,116.0,0.8,2.6,76.0
1687240800,8.4,5.6,120.0,0.6,2.8,75.0
1687244400,8.7,5.7,123.0,0.5,2.8,75.0
1687248000,9.4,6.2,125.0,0.5,2.7,75.0
1687251600,9.9,6.4,128.0,0.5,2.6,75.0
1687255200,9.8,6.4,129.0,0.5,2.5,74.0
1687258800,9.5,6.2,130.0,0.5,2.3,73.0
1687262400,7.5,4.9,127.0,0.6,2.0,70.0
1687266000,7.2,4.7,127.0,0.6,2.0,74.0
1687269600,7.1,4.6,127.0,0.6,2.0,79.0
1687273200,6.2,4.0,125.0,0.6,2.0,86.0
1687276800,5.3,3.4,122.0,0.5,2.1,90.0
1687280400,5.1,3.3,117.0,0.4,2.1,94.0
1687284000,5.5,3.6,113.0,0.3,2.3,97.0
1687287600,6.4,4.2,112.0,0.2,2.5,97.0
1687291200,7.2,4.8,112.0,0.2,2.7,96.0
1687294800,7.9,5.2,113.0,0.2,2.9,95.0
1687298400,8.6,5.5,113.0,0.2,2.9,96.0
1687302000,8.8,5.6,114.0,0.2,2.8,97.0
1687305600,6.7,4.3,124.0,0.4,2.8,98.0
1687309200,7.2,4.7,125.0,0.8,2.7,94.0
1687312800,7.5,4.9,126.0,1.3,2.5,87.0
1687316400,7.5,5.0,127.0,1.8,2.2,79.0
1687320000,7.8,5.2,127.0,1.9,2.0,74.0
1687323600,7.9,5.3,127.0,1.8,1.9,69.0
1687327200,7.8,5.2,127.0,1.6,1.7,64.0
1687330800,7.5,5.0,126.0,1.3,1.6,63.0
1687334400,7.3,4.8,125.0,1.0,1.5,63.0
1687338000,7.5,4.9,125.0,0.7,1.4,64.0
1687341600,7.6,5.0,126.0,0.7,1.4,63.0
1687345200,7.8,5.1,128.0,0.7,1.4,60.0
1687348800,7.4,4.9,131.0,0.9,1.5,60.0
1687352400,7.5,4.9,129.0,0.8,1.5,66.0
1687356000,7.5,4.9,127.0,0.7,1.6,74.0
1687359600,6.6,4.3,124.0,0.6,1.6,84.0
1687363200,5.8,3.8,123.0,0.5,1.6,89.0
1687366800,7.0,4.6,123.0,0.4,1.6,93.0
1687370400,8.1,5.4,124.0,0.3,1.7,97.0
1687374000,9.5,6.2,126.0,0.3,1.8,99.0
1687377600,10.4,6.8,128.0,0.3,1.9,100.0
